text,original_text,source,sentiment_score,positive_prob,neutral_prob,negative_prob,sentiment_label,created_at
"us stock market movers and crypto update for october 02, 2025: ups: $onds $9.10 +24.42% - ondas (wireless comm) $rgti $34.81 +16.60% - rigetti (quantum comp) $asts $65.74 +15.45% - ast space (sat comm) $qbts $28.96 +13.01% - d-wave (quantum comp) $oklo $129.07","US Stock Market Movers and Crypto update for October 02, 2025:

UPS:
$ONDS   $9.10   +24.42% - Ondas (Wireless Comm)
$RGTI   $34.81  +16.60% - Rigetti (Quantum Comp)
$ASTS   $65.74  +15.45% - AST Space (Sat Comm)
$QBTS   $28.96  +13.01% - D-Wave (Quantum Comp)
$OKLO   $129.07 https://t.co/yR769TQwu4",twitter,-0.6649858504533768,0.167506143450737,1.880936565612501e-06,0.8324919939041138,negative,2025-10-02T18:42:14+00:00
"rt : the stock market is loving this schumer shutdown, making money and getting a smaller government. keep it shutdown.","RT @GuntherEagleman: The stock market is LOVING this SCHUMER shutdown,  making money and getting a smaller government.

Keep it shutdown.",twitter,0.605546971783042,0.6213539838790894,0.362839013338089,0.0158070120960474,positive,2025-10-02T18:42:14+00:00
rt : get ready for another huge week ahead in the stock market here's a full catalyst watch to help you get prepared a threa…,"RT @StockMKTNewz: GET READY FOR ANOTHER HUGE WEEK AHEAD IN THE STOCK MARKET

Here's a full catalyst watch to help you get prepared

A threa…",twitter,-0.9988182371598668,0.0005906039732508361,5.4483592748511e-07,0.9994088411331177,negative,2025-10-02T18:42:11+00:00
"rt : breaking: netflix stock, $nflx, extends its 5-day decline to -5% as urges users to ""cancel netflix."" the sto…","RT @KobeissiLetter: BREAKING: Netflix stock, $NFLX, extends its 5-day decline to -5% as @elonmusk urges users to ""cancel Netflix.""

The sto…",twitter,0.002104791346937418,0.003737817984074354,0.9946292042732239,0.0016330266371369362,neutral,2025-10-02T18:42:10+00:00
he's a very entertaining stock analyst with incredibly accurate market predictions.,"@_d3f4ult @MACDMaster_88
👆🏻👆🏻
He's a very entertaining stock analyst with incredibly accurate market predictions. 💦 🌂 🎈",twitter,-0.9999892139212534,5.421660716820043e-06,5.2811536477292975e-08,0.9999946355819702,negative,2025-10-02T18:42:07+00:00
rt : “sustainable institutional bitcoin adoption requires infrastructure that doesn't depend on market sentiment and stock pr…,RT @ZeusNetworkHQ: “Sustainable institutional Bitcoin adoption requires infrastructure that doesn't depend on market sentiment and stock pr…,twitter,0.994629934662953,0.9956576824188232,0.0033145900815725327,0.001027747755870223,positive,2025-10-02T18:42:05+00:00
amazing trump's market beautiful. calming down .... it's gonna green again . account isn't bad today at all s&amp;p 500 seesaws after hitting fresh record as u.s. government shutdown continues: live updates,"Amazing 😍 😍  Trump's market beautiful.
Calming down .... It's gonna green again 😁😁😁😁. Account isn't bad today at all 😁😁😁😁😁😁😁😁

S&amp;P 500 seesaws after hitting fresh record as U.S. government shutdown continues: Live updates https://t.co/5tK3N4oTQn",twitter,-0.9889465365558863,0.003933032974600792,0.0031874829437583685,0.9928795695304871,negative,2025-10-02T18:42:04+00:00
someone doesn’t understand the stock market. care to wager if nflx stock will trade higher than it was before the right wing cancel culture?,"@IanJaeger29 Someone doesn’t understand the stock market.

Care to wager if NFLX stock will trade higher than it was before the right wing cancel culture?",twitter,0.9632983291521668,0.9765690565109253,0.010160251520574093,0.01327072735875845,positive,2025-10-02T18:42:01+00:00
he's a very entertaining stock analyst with incredibly accurate market predictions.,"@NastiaVox @MACDMaster_88
👆🏻👆🏻
He's a very entertaining stock analyst with incredibly accurate market predictions. 💰 🍂 🌈 🌺 🌺",twitter,-0.9999892139212534,5.421660716820043e-06,5.2811536477292975e-08,0.9999946355819702,negative,2025-10-02T18:42:00+00:00
he's a very entertaining stock analyst with incredibly accurate market predictions.,"@EricCryptoman @yzilabs @MACDMaster_88
👆🏻👆🏻
He's a very entertaining stock analyst with incredibly accurate market predictions. 🌂 🎌 🔥 🌸 🎊",twitter,-0.9999892139212534,5.421660716820043e-06,5.2811536477292975e-08,0.9999946355819702,negative,2025-10-02T18:41:59+00:00
"rt : government shutdown, illegal aliens being deported, stock market up, liberals unhinged... life is good!","RT @GuntherEagleman: Government shutdown,  illegal aliens being deported, stock market up,  liberals unhinged...  LIFE IS GOOD!",twitter,-0.9999996539162055,1.0766521540972462e-07,9.744717033299821e-08,0.9999997615814209,negative,2025-10-02T18:41:56+00:00
"rt : the stock market is loving this schumer shutdown, making money and getting a smaller government. keep it shutdown.","RT @GuntherEagleman: The stock market is LOVING this SCHUMER shutdown,  making money and getting a smaller government.

Keep it shutdown.",twitter,0.605546971783042,0.6213539838790894,0.362839013338089,0.0158070120960474,positive,2025-10-02T18:41:53+00:00
he's a very entertaining stock analyst with incredibly accurate market predictions.,"@__Inty__ @MACDMaster_88
👆🏻👆🏻
He's a very entertaining stock analyst with incredibly accurate market predictions. 🚀 🔥 🌟",twitter,-0.9999892139212534,5.421660716820043e-06,5.2811536477292975e-08,0.9999946355819702,negative,2025-10-02T18:41:51+00:00
"rt : government shutdown, illegal aliens being deported, stock market up, liberals unhinged... life is good!","RT @GuntherEagleman: Government shutdown,  illegal aliens being deported, stock market up,  liberals unhinged...  LIFE IS GOOD!",twitter,-0.9999996539162055,1.0766521540972462e-07,9.744717033299821e-08,0.9999997615814209,negative,2025-10-02T18:41:50+00:00
rt : breaking: netflix stock is down for the 4th day in a row amid mass cancellations. the company has lost more than $15 billion…,RT @cb_doge: 🚨BREAKING: Netflix stock is down for the 4th day in a row amid mass cancellations. The company has lost more than $15 BILLION…,twitter,-3.7240320921227976e-05,1.6883478792806272e-06,0.9999593496322632,3.8928668800508603e-05,neutral,2025-10-02T18:41:49+00:00
"rt : the stock market is loving this schumer shutdown, making money and getting a smaller government. keep it shutdown.","RT @GuntherEagleman: The stock market is LOVING this SCHUMER shutdown,  making money and getting a smaller government.

Keep it shutdown.",twitter,0.605546971783042,0.6213539838790894,0.362839013338089,0.0158070120960474,positive,2025-10-02T18:41:46+00:00
he's a very entertaining stock analyst with incredibly accurate market predictions.,"@BillSPACman @MACDMaster_88
👆🏻👆🏻
He's a very entertaining stock analyst with incredibly accurate market predictions. 🔥 🌻 🎌",twitter,-0.9999892139212534,5.421660716820043e-06,5.2811536477292975e-08,0.9999946355819702,negative,2025-10-02T18:41:45+00:00
he's a very entertaining stock analyst with incredibly accurate market predictions.,"@Cointelegraph @MACDMaster_88
👆🏻👆🏻
He's a very entertaining stock analyst with incredibly accurate market predictions. 🎉 🌻 💦",twitter,-0.9999892139212534,5.421660716820043e-06,5.2811536477292975e-08,0.9999946355819702,negative,2025-10-02T18:41:41+00:00
"the stock market favors patience; short-term traders may win sometimes, but consistent investors win always.i have followed you, please follow back so we can chat further and share experiences.","@VestExchange The stock market favors patience; short-term traders may win sometimes, but consistent investors win always.I have followed you, please follow back so we can chat further and share experiences.",twitter,-0.30245354771614075,0.3479834496974945,0.0015795280924066901,0.6504369974136353,negative,2025-10-02T18:41:20+00:00
you’re a liar about that. and you’re extremely lucky with the stock market.,@SpeakerPelosi @RepHuffman @RepKevinMullin You’re a liar about that.  And you’re extremely lucky with the stock market. https://t.co/TZGZLb5OIs,twitter,-0.9997554993678932,0.00012076138955308124,2.949246436401154e-06,0.9998762607574463,negative,2025-10-02T18:41:10+00:00
rt : breaking: netflix stock is down for the 4th day in a row amid mass cancellations. the company has lost more than $15 billion…,RT @cb_doge: 🚨BREAKING: Netflix stock is down for the 4th day in a row amid mass cancellations. The company has lost more than $15 BILLION…,twitter,-3.7240320921227976e-05,1.6883478792806272e-06,0.9999593496322632,3.8928668800508603e-05,neutral,2025-10-02T18:41:09+00:00
he's a very entertaining stock analyst with incredibly accurate market predictions.,"@Fxhedgers @MACDMaster_88
👆🏻👆🏻
He's a very entertaining stock analyst with incredibly accurate market predictions. 🌻 🌻 🌈",twitter,-0.9999892139212534,5.421660716820043e-06,5.2811536477292975e-08,0.9999946355819702,negative,2025-10-02T18:41:01+00:00
meeting with general director of dom.rf vitaly mutko the president held a meeting with general director of dom.rf vitaly mutko in the kremlin to discuss plans for the state corporation's ipo.,Meeting with General Director of DOM.RF Vitaly Mutko The President held a meeting with General Director of DOM.RF Vitaly Mutko in the Kremlin to discuss plans for the state corporation's IPO.,Globalsecurity.org,0.9999984348953035,0.999998927116394,5.619502303488844e-07,4.922210905533575e-07,positive,
britain's shawbrook targets up to $2.7 billion market cap in london ipo,Britain's Shawbrook targets up to $2.7 billion market cap in London IPO ,Biztoc.com,0.9985884964698926,0.9992941617965698,9.203228046317236e-08,0.0007056653266772628,positive,
how much ram do you need in 2025? my expert advice for windows and mac users considering upgrading your slow pc? wondering how much ram is enough? here's what you need to know.,How much RAM do you need in 2025? My expert advice for Windows and Mac users Considering upgrading your slow PC? Wondering how much RAM is enough? Here's what you need to know.,ZDNet,0.9993511346292507,0.9993813037872314,0.000588475726544857,3.0169157980708405e-05,positive,
"nxera’s partner cancer research uk presents data from successfully completed phase 1 clinical trial of cancer immunotherapy drug htl0039732 at esmo tokyo, japan and cambridge, uk, 21 october 2025 – nxera pharma (“the company” or “nxera”; tse: 4565) announces that its partner, cancer research uk, presented data from the successfully completed phase 1 part of the ongoing phase 1/2a clinical trial (nct05944…","Nxera’s Partner Cancer Research UK Presents Data from Successfully Completed Phase 1 Clinical Trial of Cancer Immunotherapy Drug HTL0039732 at ESMO Tokyo, Japan and Cambridge, UK, 21 October 2025 – Nxera Pharma (“the Company” or “Nxera”; TSE: 4565) announces that its partner, Cancer Research UK, presented data from the successfully completed Phase 1 part of the ongoing Phase 1/2a clinical trial (NCT05944…",GlobeNewswire,0.987626158632338,0.9938004612922668,2.525217496440746e-05,0.006174302659928799,positive,
"‘better to destroy than sell’: onion tears flood maharashtra, farmers' hopes dashed as maharashtra’s fields lie drenched and its granaries half-empty, the despair is palpable. for many farmers, the idea of profit has given way to the hope of mere survival.","‘Better to destroy than sell’: Onion tears flood Maharashtra, farmers' hopes dashed As Maharashtra’s fields lie drenched and its granaries half-empty, the despair is palpable. For many farmers, the idea of profit has given way to the hope of mere survival.",The Times of India,0.9137862101197243,0.9538357853889465,0.006114610470831394,0.04004957526922226,positive,
"siriuspoint announces will nihan as img ceo hamilton, bermuda, oct. 21, 2025 (globe newswire) -- siriuspoint ltd. (“siriuspoint”) (nyse: spnt), a global specialty insurer and reinsurer, has today announced the appointment of will nihan as chief executive officer at international medical group (“img”). …","SiriusPoint Announces Will Nihan as IMG CEO HAMILTON, Bermuda, Oct. 21, 2025 (GLOBE NEWSWIRE) -- SiriusPoint Ltd. (“SiriusPoint”) (NYSE: SPNT), a global specialty insurer and reinsurer, has today announced the appointment of Will Nihan as Chief Executive Officer at International Medical Group (“IMG”). …",GlobeNewswire,0.9999090186320245,0.9999538660049438,1.314846826971916e-06,4.484737291932106e-05,positive,
"muhurat trading 2025: from timings to top stocks to buy for samvat 2082; here are the details diwali muhurat trading 2025: as the festival season began saturday, stock market participants have grown eager for the national stock exchange and bse ltd.'s annual special trading session, muhurat...","Muhurat Trading 2025: From Timings To Top Stocks To Buy For Samvat 2082; Here Are The Details Diwali Muhurat Trading 2025: As the festival season began Saturday, stock market participants have grown eager for the National Stock Exchange and BSE Ltd.'s annual special trading session, Muhurat...",Ndtvprofit.com,0.985462446231395,0.9926964044570923,6.974465941311792e-05,0.007233958225697279,positive,
"europe opens mostly flat with trump, putin in focus major stock market indexes in europe opened mostly flat on tuesday amid hopes that the meeting between the presidents of the united states and russia, donald trump and vladimir putin, respectively, co...","Europe opens mostly flat with Trump, Putin in focus Major stock market indexes in Europe opened mostly flat on Tuesday amid hopes that the meeting between the presidents of the United States and Russia, Donald Trump and Vladimir Putin, respectively, co...",Biztoc.com,0.9999952738852471,0.9999970197677612,1.2018285815429408e-06,1.7458825141147827e-06,positive,
"does nvidia's (nvda) desktop ai supercomputer shift the long-term growth outlook? nvidia has begun shipping the dgx spark, a compact ai supercomputer developed in partnership with mediatek, enabling developers to locally prototype and fine...","Does NVIDIA's (NVDA) Desktop AI Supercomputer Shift the Long-Term Growth Outlook? NVIDIA has begun shipping the DGX Spark, a compact AI supercomputer developed in partnership with MediaTek, enabling developers to locally prototype and fine...",Yahoo Entertainment,-0.9402841813862324,0.02985430881381035,7.180037755460944e-06,0.9701384902000427,negative,
"euronext: there will be no improved price for helex a clear message that there will be no improved price for the acquisition of helex was sent by the ceo of euronext, stéphane boujnah, who was in athens, as part… euronext: there will be no improved price for helex - η ναυτεμπορικη","Euronext: There will be no improved price for HELEX A clear message that there will be no improved price for the acquisition of HELEX was sent by the CEO of Euronext, Stéphane Boujnah, who was in Athens, as part…
Euronext: There will be no improved price for HELEX - Η ΝΑΥΤΕΜΠΟΡΙΚΗ",Naftemporiki.gr,0.9958634979557246,0.9978348612785339,0.00019377929857000709,0.0019713633228093386,positive,
"kadokawa (tse:9468): is the valuation justified following recent stable returns? kadokawa (tse:9468) shares saw light movement recently, with investors seeming to weigh longer-term performance more than any new headlines. returns have...","Kadokawa (TSE:9468): Is the Valuation Justified Following Recent Stable Returns? Kadokawa (TSE:9468) shares saw light movement recently, with investors seeming to weigh longer-term performance more than any new headlines. Returns have...",Yahoo Entertainment,6.588703399756923e-05,0.0001229356275871396,0.9998200535774231,5.704859358957037e-05,neutral,
"can botanix pharmaceuticals’ (asx:bot) sofdra® launch and leadership shifts redefine its strategic direction? botanix pharmaceuticals recently drew attention with a presentation from ceo howie mckibbon at the 2025 canaccord genuity drug & device conference, an...","Can Botanix Pharmaceuticals’ (ASX:BOT) Sofdra® Launch and Leadership Shifts Redefine Its Strategic Direction? Botanix Pharmaceuticals recently drew attention with a presentation from CEO Howie McKibbon at the 2025 Canaccord Genuity Drug & Device Conference, an...",Yahoo Entertainment,0.9999248997173709,0.9999526739120483,1.95895026990911e-05,2.777419467747677e-05,positive,
"japan’s parliament confirms hardliner takaichi as country’s first female pm appointment clinched via a last-minute coalition deal, but government remains without a majority.","Japan’s parliament confirms hardliner Takaichi as country’s first female PM Appointment clinched via a last-minute coalition deal, but government remains without a majority.",Al Jazeera English,0.9966090656816959,0.998297393321991,1.4315577573142946e-05,0.0016883276402950287,positive,
"qatar emir accuses israel of 'continuous violation' of gaza ceasefire in the opening of the shura council, qatar's emir sheikh tamim bin hamad al-thani publicly condemned israel. 1 he denounced israel's actions and practices in the palestinian territories, specifically citing the continuous violation of the gaza ceasefire agre…","Qatar emir accuses Israel of 'continuous violation' of Gaza ceasefire In the opening of the Shura Council, Qatar's Emir Sheikh Tamim bin Hamad al-Thani publicly condemned Israel. 1  He denounced Israel's actions and practices in the Palestinian territories, specifically citing the continuous violation of the Gaza ceasefire agre…",The Times of India,0.975948127466836,0.9760437607765198,0.02386060543358326,9.563330968376249e-05,positive,
"ethereum whale bitmine buys 203,800 eth – now holds 2.7% of circulating supply ethereum (eth) treasury firm bitmine immersion technologies today announced that it had bought another 203,800 eth last week. following its latest purchase, the firm’s total eth holdings now stand 3.24 million tokens. bitmine continues to stack ethereum despi…","Ethereum Whale BitMine Buys 203,800 ETH – Now Holds 2.7% Of Circulating Supply Ethereum (ETH) treasury firm BitMine Immersion Technologies today announced that it had bought another 203,800 ETH last week. Following its latest purchase, the firm’s total ETH holdings now stand 3.24 million tokens. BitMine Continues To Stack Ethereum Despi…",Bitcoinist,0.9999768708294141,0.9999849796295166,6.97068435329129e-06,8.108800102490932e-06,positive,
philip r. lane: the transmission of monetary policy: financial conditions and credit dynamics the european central bank (ecb) is the central bank of the european union countries which have adopted the euro. our main task is to maintain price stability in the euro area and so preserve the purchasing power of the single currency.,Philip R. Lane: The transmission of monetary policy: financial conditions and credit dynamics The European Central Bank (ECB) is the central bank of the European Union countries which have adopted the euro. Our main task is to maintain price stability in the euro area and so preserve the purchasing power of the single currency.,Europa.eu,0.9993684375658631,0.9994810223579407,0.00040645740227773786,0.00011258479207754135,positive,
"17 multibaggers dampen silver's shine, deliver up to 13,052% returns over one year silver delivered over 75% returns in one year, yet 25 large-cap and small-cap stocks outperformed it. multibaggers like rrp semiconductor led gains, while precious metals remain supported by global tensions and industrial demand.","17 multibaggers dampen silver's shine, deliver up to 13,052% returns over one year Silver delivered over 75% returns in one year, yet 25 large-cap and small-cap stocks outperformed it. Multibaggers like RRP Semiconductor led gains, while precious metals remain supported by global tensions and industrial demand.",The Times of India,-0.999999994415842,5.5841580248738865e-09,1.5488918592154732e-08,1.0,negative,
"billionaire kakao founder cleared in stock manipulation case the acquittal allows kakao to refocus on stabilizing its sprawling businesses, which ranges from messaging and fintech to mobility and entertainment.","Billionaire Kakao founder cleared in stock manipulation case The acquittal allows Kakao to refocus on stabilizing its sprawling businesses, which ranges from messaging and fintech to mobility and entertainment.",The Japan Times,0.7347220331430435,0.8671713471412659,0.000379391509341076,0.13244931399822235,positive,
"uk stock market's october 2025 picks for estimated value opportunities as the uk stock market grapples with global economic pressures, notably the faltering trade data from china impacting indices like the ftse 100 and ftse 250,...","UK Stock Market's October 2025 Picks For Estimated Value Opportunities As the UK stock market grapples with global economic pressures, notably the faltering trade data from China impacting indices like the FTSE 100 and FTSE 250,...",Yahoo Entertainment,0.7726074084639549,0.7888616323471069,0.19488418102264404,0.016254223883152008,positive,
"how sensex, nifty fared during muhurat trading session over the years? as market participants in india eagerly wait for the national stock exchange ltd. and bse ltd.'s unique annual session, muhurat trading, let's have a look at how indian benchmarks have fared over the years.","How Sensex, Nifty Fared During Muhurat Trading Session Over The Years? As market participants in India eagerly wait for the National Stock Exchange Ltd. and BSE Ltd.'s unique annual session, Muhurat Trading, let's have a look at how Indian benchmarks have fared over the years.",Ndtvprofit.com,0.9999986164735901,0.999998927116394,7.388310336864379e-07,3.1064280392456567e-07,positive,
"siili solutions plc, business review, 1 january–30 september 2025 (unaudited) siili solutions plc, business review, 1 january–30 september 2025 (unaudited) siili solutions plc, business review, 1 january–30 september 2025......","Siili Solutions Plc, Business review, 1 January–30 September 2025 (unaudited) Siili Solutions Plc, Business review, 1 January–30 September 2025 (unaudited)  Siili Solutions Plc, Business review, 1 January–30 September 2025......",GlobeNewswire,0.999993899152912,0.9999946355819702,4.676920525525929e-06,7.364290581790556e-07,positive,
"ayan mukerji out of 'dhoom 4' after 'war 2' failure: why did 'brahmastra' director quit the yash raj project and what is his next move? director ayan mukerji has reportedly exited 'dhoom 4' due to creative differences, choosing to focus on his ambitious 'astraverse' and resume scripting 'brahmastra: part 2'. mukerji felt limited to execution rather than creative input on the 'dhoom 4' script…","Ayan Mukerji out of 'Dhoom 4' after 'War 2' failure: Why did 'Brahmastra' director quit the Yash Raj project and what is his next move? Director Ayan Mukerji has reportedly exited 'Dhoom 4' due to creative differences, choosing to focus on his ambitious 'Astraverse' and resume scripting 'Brahmastra: Part 2'.  Mukerji felt limited to execution rather than creative input on the 'Dhoom 4' script…",The Times of India,0.9993439021372978,0.9993489384651184,0.0006461073644459248,5.036327820562292e-06,positive,
"samvat 2082: stock market gurus share investment strategy amid rising volatility samvat 2081 wasn't perhaps the easiest of years and left a lot to be desired, as far as indian markets are concerned. however, as we gear up for samvat 2082, stock market gurus are confident that growth will soon pick up, which in turn, will resonate into hig…","Samvat 2082: Stock Market Gurus Share Investment Strategy Amid Rising Volatility Samvat 2081 wasn't perhaps the easiest of years and left a lot to be desired, as far as Indian markets are concerned. However, as we gear up for Samvat 2082, stock market gurus are confident that growth will soon pick up, which in turn, will resonate into hig…",Ndtvprofit.com,-0.9999653367685823,1.6901047274586745e-05,8.453949362774438e-07,0.9999822378158569,negative,
"select water solutions (wttr) gains after analyst initiates coverage the share price of select water solutions, inc. (nyse:wttr) surged by 10.27% between october 10 and october 17, 2025, putting it among the energy stocks that...","Select Water Solutions (WTTR) Gains After Analyst Initiates Coverage The share price of Select Water Solutions, Inc. (NYSE:WTTR) surged by 10.27% between October 10 and October 17, 2025, putting it among the Energy Stocks that...",Yahoo Entertainment,-0.9999986374899663,5.280450068312348e-07,3.1219465768117516e-07,0.9999991655349731,negative,
china imports no us soybeans in september for first time in seven years <![cdata[ it comes as chinese buyers continue to shun american cargoes amid ongoing trade tensions. ]]>,China imports no US soybeans in September for first time in seven years <![CDATA[ It comes as Chinese buyers continue to shun American cargoes amid ongoing trade tensions. ]]>,CNA,0.9975769619341008,0.9976491332054138,0.0022787018679082394,7.217127131298184e-05,positive,
"diwali is done. but fireworks are set to continue on dalal street dalal street's recent trends highlight the absurdity of the equity market, where microcap stocks and companies with poor fundamentals attract eager investors. markets, as all of us must have realised by now, can stay irrational for longer than many of us can …","Diwali is done. But fireworks are set to continue on Dalal Street Dalal Street's recent trends highlight the absurdity of the equity market, where microcap stocks and companies with poor fundamentals attract eager investors. Markets, as all of us must have realised by now, can stay irrational for longer than many of us can …",Livemint,-1.2192059784865705e-05,2.0999536900490057e-06,0.999983549118042,1.4292013474914711e-05,neutral,
"progress on share buyback programme progress on share buyback programme ing announced today that, as part of our €2.0 billion share buyback programme announced on 2 may 2025, in total......","Progress on share buyback programme Progress on share buyback programme  ING announced today that, as part of our €2.0 billion share buyback programme announced on 2 May 2025, in total......",GlobeNewswire,0.9909744742326438,0.9954869151115417,5.886145117983688e-07,0.004512440878897905,positive,
"u.s. and china trade cyberattack allegations as tensions escalate china has been named as the culprit behind a significant cyber-attack on u.s. national security networks, with the potential to disrupt critical infrastructure such as power grids, water supplies and fuel refineries. the attack is part of a broader strategy t…","U.S. and China trade cyberattack allegations as tensions escalate China has been named as the culprit behind a significant cyber-attack on U.S. national security networks, with the potential to disrupt critical infrastructure such as power grids, water supplies and fuel refineries. The attack is part of a broader strategy t…",Naturalnews.com,0.009913967223837972,0.011873706243932247,0.9861665964126587,0.0019597390200942755,neutral,
volta finance limited annual financial report and notice of annual general meeting volta finance limited (vta/vtas)legal entity identification code: 2138004n6qdnaz2v3w80 publication of the annual report and audited financial...,Volta Finance Limited Annual Financial Report and Notice of Annual General Meeting Volta Finance Limited (VTA/VTAS)Legal Entity Identification Code: 2138004N6QDNAZ2V3W80  Publication of the Annual Report and Audited Financial...,GlobeNewswire,0.9999974691290845,0.9999979734420776,1.4911195194144966e-06,5.043129931436852e-07,positive,
"equinor asa: share buy-back – third tranche for 2025 please see below information about transactions made under the third tranche of the 2025 share buy-back programme for equinor asa (ose:eqnr, nyse:eqnr, ceux:eqnro, tqex:eqnro).","Equinor ASA: Share buy-back – third tranche for 2025 Please see below information about transactions made under the third tranche of the 2025 share buy-back programme for Equinor ASA (OSE:EQNR, NYSE:EQNR, CEUX:EQNRO, TQEX:EQNRO).",GlobeNewswire,0.9999896486588113,0.9999943971633911,8.615664341959928e-07,4.748504579765722e-06,positive,
"asian markets extend gains, japan's nikkei nears 50,000-level asian markets have advanced, with japan's benchmark approaching the symbolically important 50,000 level for the first time as conservative lawmaker sanae takaichi was poised to become the country's first female prime minister","Asian markets extend gains, Japan's Nikkei nears 50,000-level Asian markets have advanced, with Japan's benchmark approaching the symbolically important 50,000 level for the first time as conservative lawmaker Sanae Takaichi was poised to become the country's first female prime minister",ABC News,-0.9999982913667509,8.741682222535019e-07,5.342869968671948e-08,0.9999991655349731,negative,
"saiyaara’s aneet padda confirmed for shakti shalini. makers announce release date alongside thamma - all you need to know aneet padda is confirmed as the lead in maddock films' horror-comedy shakti shalini. the release date is out too. this marks her entry into the popular maddock horror comedy universe, following her success in saiyaara. the actress reportedly replaces kiara ad…","Saiyaara’s Aneet Padda confirmed for Shakti Shalini. Makers announce release date alongside Thamma - all you need to know Aneet Padda is confirmed as the lead in Maddock Films' horror-comedy Shakti Shalini. The release date is out too. This marks her entry into the popular Maddock Horror Comedy Universe, following her success in Saiyaara. The actress reportedly replaces Kiara Ad…",The Times of India,0.9725556820631027,0.9862418174743652,7.20228417776525e-05,0.013686135411262512,positive,
"u.s. chamber slams trump's $100,000 h-1b fee, migration policy the u.s. chamber of commerce is suing the administration to block president donald trump's emerging curbs on the h-1b outsourcing program. the post u.s. chamber slams trump’s $100,000 h-1b fee, migration policy appeared first on breitbart.","U.S. Chamber Slams Trump's $100,000 H-1B Fee, Migration Policy The U.S. Chamber of Commerce is suing the administration to block President Donald Trump's emerging curbs on the H-1B outsourcing program.
The post U.S. Chamber Slams Trump’s $100,000 H-1B Fee, Migration Policy appeared first on Breitbart.",Breitbart News,0.9736962129136373,0.9737440347671509,0.02620817720890045,4.782185351359658e-05,positive,
"the jio tariff hike everyone expected isn’t coming—yet jio is holding off on a mobile tariff hike despite industry expectations, banking instead on rising data consumption, 5g adoption, and home broadband expansion to lift revenue..jio is also looking to leverage reliance intelligence’s technology to build ai-dri…","The Jio tariff hike everyone expected isn’t coming—yet Jio is holding off on a mobile tariff hike despite industry expectations, banking instead on rising data consumption, 5G adoption, and home broadband expansion to lift revenue..Jio is also looking to leverage Reliance Intelligence’s technology to build AI-dri…",Livemint,-0.9999539911805186,2.276300801895559e-05,4.4562662537828146e-07,0.9999767541885376,negative,
"kobo remote launch has been pushed back a month the rakuten kobo remote, a bluetooth page-turn button, has its release date pushed to december. the post kobo remote launch has been pushed back a month first appeared on good e-reader.","Kobo Remote launch has been pushed back a month The Rakuten Kobo Remote, a Bluetooth page-turn button, has its release date pushed to December.
The post Kobo Remote launch has been pushed back a month first appeared on Good e-Reader.",Goodereader,0.2270387836615555,0.22753293812274933,0.7719728946685791,0.0004941544611938298,positive,
"fire at mol's danube refinery in hungary contained, no injuries, state news agency says a fire erupted at a feed processing unit within mol's danube refinery late monday. the blaze has since been contained, with no injuries reported. mol has not yet commented on the cause or potential impact on refinery production.","Fire at MOL's Danube refinery in Hungary contained, no injuries, state news agency says A fire erupted at a feed processing unit within MOL's Danube refinery late Monday. The blaze has since been contained, with no injuries reported. MOL has not yet commented on the cause or potential impact on refinery production.",The Times of India,0.8392258937237784,0.8403164148330688,0.15859314799308777,0.001090521109290421,positive,
"asia-pacific trades higher as japan gets new pm major stock market indexes in the asia-pacific region traded higher on tuesday as the lower chamber of the japanese parliament confirmed sanae takaichi as prime minister. meanwhile, united states pres...","Asia-Pacific trades higher as Japan gets new PM Major stock market indexes in the Asia-Pacific region traded higher on Tuesday as the lower chamber of the Japanese parliament confirmed Sanae Takaichi as prime minister. Meanwhile, United States Pres...",Biztoc.com,-0.9953921749256551,0.002303211484104395,1.4730179600519477e-06,0.9976953864097595,negative,
"sampo plc’s share buybacks 20 october 2025 sampo plc, stock exchange release, 21 october 2025 at 8:30 am eest sampo plc’s share buybacks 20 october......","Sampo plc’s share buybacks 20 October 2025 Sampo plc, stock exchange release, 21 October 2025 at 8:30 am EEST   Sampo plc’s share buybacks 20 October......",GlobeNewswire,0.9999816654271854,0.9999904632568359,7.540731417066127e-07,8.797829650575295e-06,positive,
galapagos announces intention to wind down cell therapy business as part of the company’s ongoing transformation intention follows comprehensive strategic review process and would represent the optimal capital allocation pathway to support a stronger and sustainable future for galapagos,Galapagos Announces Intention to Wind Down Cell Therapy Business as Part of the Company’s Ongoing Transformation Intention follows comprehensive strategic review process and would represent the optimal capital allocation pathway to support a stronger and sustainable future for Galapagos,GlobeNewswire,-0.9996074097725796,0.00019571608572732657,1.2292650808376493e-06,0.9998031258583069,negative,
"european markets set to open higher, building on positive momentum european stocks are set to open higher on tuesday, continuing positive momentum from the start of the week on the back of the region's defense stocks.","European markets set to open higher, building on positive momentum European stocks are set to open higher on Tuesday, continuing positive momentum from the start of the week on the back of the region's defense stocks.",CNBC,-0.9999999938645683,6.1354317182349405e-09,8.977109611230105e-10,1.0,negative,
